province_code,province_name,city,site_name,site_id,site_type,latitude,longitude,area_sqm,former_use,contamination_level,soil_suitability,transit_distance_m,infrastructure_readiness,activity_status,viability_score,estimated_units,estimated_remediation_cad,recommended_form
NS,Nova Scotia,Halifax,Halifax Parking Lot 2355,halifax-osm-parking-lot-399460459,parking_lot,44.6522762428571,-63.5509835714286,2292,surface parking,medium,73,231,88,likely_active,12,43,573000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2356,halifax-osm-parking-lot-399460461,parking_lot,44.6531073714286,-63.5519688142857,2043,surface parking,medium,73,272,88,likely_active,12,39,510750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2357,halifax-osm-parking-lot-399460463,parking_lot,44.6525726833333,-63.5505564333333,1200,surface parking,medium,73,185,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2358,halifax-osm-parking-lot-399460467,parking_lot,44.65039885,-63.54850515,2598,surface parking,medium,73,153,88,likely_active,12,49,649500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2359,halifax-osm-parking-lot-399460468,parking_lot,44.6509185166667,-63.5483408166667,1200,surface parking,medium,73,113,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2360,halifax-osm-parking-lot-403112722,parking_lot,44.67279365,-63.499918725,1200,surface parking,medium,73,79,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2361,halifax-osm-parking-lot-403112737,parking_lot,44.6716702818182,-63.5079420181818,1717,surface parking,medium,73,224,88,likely_active,12,32,429250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2362,halifax-osm-parking-lot-403687863,parking_lot,44.693939226087,-63.4973915478261,10039,surface parking,medium,73,117,88,likely_active,19,190,2509750,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2363,halifax-osm-parking-lot-406035109,parking_lot,44.63989416,-63.62510312,1200,surface parking,medium,73,44,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2364,halifax-osm-parking-lot-417679343,parking_lot,44.6756978714286,-63.5592805142857,1200,surface parking,medium,73,122,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2365,halifax-osm-parking-lot-430785494,parking_lot,44.6728664,-63.58019644,1339,surface parking,medium,73,44,88,likely_active,16,25,334750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2366,halifax-osm-parking-lot-430785495,parking_lot,44.67465814,-63.57792351,1718,surface parking,medium,73,51,88,likely_active,16,32,429500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2367,halifax-osm-parking-lot-430848128,parking_lot,44.6529560125,-63.5983907,8597,surface parking,medium,73,59,88,likely_active,18,162,2149250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2368,halifax-osm-parking-lot-431740403,parking_lot,44.6827097428571,-63.6591114428571,3535,surface parking,medium,73,114,88,likely_active,16,67,883750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2369,halifax-osm-parking-lot-434714133,parking_lot,44.6797032857143,-63.6666148714286,2854,surface parking,medium,73,191,88,likely_active,12,54,713500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2370,halifax-osm-parking-lot-436243165,parking_lot,44.6229971636364,-63.6181564454545,3007,surface parking,medium,73,15,88,likely_active,16,57,751750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2371,halifax-osm-parking-lot-436244724,parking_lot,44.6638876,-63.5564743181818,5099,surface parking,medium,73,223,88,likely_active,13,96,1274750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2372,halifax-osm-parking-lot-436448828,parking_lot,44.6667530555556,-63.6583003777778,2132,surface parking,medium,73,52,88,likely_active,16,40,533000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2373,halifax-osm-parking-lot-436708601,parking_lot,44.63216648,-63.6584059,1200,surface parking,medium,73,21,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2375,halifax-osm-parking-lot-440998221,parking_lot,44.6494463857143,-63.6579164142857,1903,surface parking,medium,73,117,88,likely_active,16,36,475750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2376,halifax-osm-parking-lot-442201609,parking_lot,44.7164655428571,-63.6719997,2271,surface parking,medium,73,281,88,likely_active,12,43,567750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2377,halifax-osm-parking-lot-442202082,parking_lot,44.714916425,-63.676628275,8731,surface parking,medium,73,123,88,likely_active,18,165,2182750,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2378,halifax-osm-parking-lot-442202083,parking_lot,44.7155808,-63.6772534142857,7793,surface parking,medium,73,60,88,likely_active,18,147,1948250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2379,halifax-osm-parking-lot-444599968,parking_lot,44.6555012153846,-63.6692718538462,6109,surface parking,medium,73,115,88,likely_active,17,115,1527250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2380,halifax-osm-parking-lot-444599969,parking_lot,44.65471524,-63.66856206,3676,surface parking,medium,73,135,88,likely_active,16,69,919000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2381,halifax-osm-parking-lot-445395484,parking_lot,44.6742165,-63.6575237333333,1200,surface parking,medium,73,264,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2382,halifax-osm-parking-lot-448158590,parking_lot,44.6293957916667,-63.5976791,2919,surface parking,medium,73,522,88,likely_active,4,55,729750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2383,halifax-osm-parking-lot-452282709,parking_lot,44.75081244,-63.64674704,17585,surface parking,medium,73,153,88,likely_active,20,332,4396250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2384,halifax-osm-parking-lot-452282711,parking_lot,44.7499074166667,-63.6430674333333,13822,surface parking,medium,73,143,88,likely_active,21,261,3455500,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2385,halifax-osm-parking-lot-452282712,parking_lot,44.7519517166667,-63.6447074,26089,surface parking,medium,73,124,88,likely_active,28,493,6522250,mixed-use
NS,Nova Scotia,Halifax,Halifax Parking Lot 2386,halifax-osm-parking-lot-452333761,parking_lot,44.7505502454545,-63.6408477181818,3921,surface parking,medium,73,48,88,likely_active,16,74,980250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2387,halifax-osm-parking-lot-452333762,parking_lot,44.75114121,-63.64226439,9957,surface parking,medium,73,107,88,likely_active,19,188,2489250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2388,halifax-osm-parking-lot-452736150,parking_lot,44.66336972,-63.61161798,1200,surface parking,medium,73,202,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2389,halifax-osm-parking-lot-454914888,parking_lot,44.6631835916667,-63.6260362208333,8147,surface parking,medium,73,246,88,likely_active,15,154,2036750,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2390,halifax-osm-parking-lot-456411962,parking_lot,44.6700922,-63.6151736,5335,surface parking,medium,73,213,88,likely_active,13,101,1333750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2391,halifax-osm-parking-lot-456411963,parking_lot,44.66929106,-63.61576434,7387,surface parking,medium,73,198,88,likely_active,14,140,1846750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2393,halifax-osm-parking-lot-458343035,parking_lot,44.6497917825,-63.6734239875,51228,surface parking,medium,73,156,88,likely_active,30,968,12807000,mixed-use
NS,Nova Scotia,Halifax,Halifax Parking Lot 2394,halifax-osm-parking-lot-458744018,parking_lot,44.6713646833333,-63.5774933083333,6141,surface parking,medium,73,127,88,likely_active,17,116,1535250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2395,halifax-osm-parking-lot-458744183,parking_lot,44.67138134,-63.57877484,1200,surface parking,medium,73,47,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2396,halifax-osm-parking-lot-458744184,parking_lot,44.67168882,-63.57979766,3048,surface parking,medium,73,18,88,likely_active,16,58,762000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2397,halifax-osm-parking-lot-458745103,parking_lot,44.6722316545454,-63.5729787,3054,surface parking,medium,73,90,88,likely_active,16,58,763500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2399,halifax-osm-parking-lot-458786414,parking_lot,44.6740049764706,-63.5825349764706,7746,surface parking,medium,73,97,88,likely_active,18,146,1936500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2400,halifax-osm-parking-lot-458788364,parking_lot,44.6681799333333,-63.57407775,1200,surface parking,medium,73,168,88,likely_active,12,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2401,halifax-osm-parking-lot-459475418,parking_lot,44.67355806,-63.5926037,2528,surface parking,medium,73,227,88,likely_active,12,48,632000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2402,halifax-osm-parking-lot-460591307,parking_lot,44.7214474117647,-63.6995161176471,2640,surface parking,medium,73,80,88,likely_active,16,50,660000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2403,halifax-osm-parking-lot-460591308,parking_lot,44.7205313952381,-63.6998078761905,4771,surface parking,medium,73,179,88,likely_active,13,90,1192750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2404,halifax-osm-parking-lot-460953388,parking_lot,44.6859915285714,-63.5769016142857,1598,surface parking,medium,73,100,88,likely_active,16,30,399500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2405,halifax-osm-parking-lot-461034433,parking_lot,44.6601236190476,-63.5513239476191,8629,surface parking,medium,73,56,88,likely_active,18,163,2157250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2406,halifax-osm-parking-lot-461176498,parking_lot,44.63660762,-63.58810239,1414,surface parking,medium,73,105,88,likely_active,16,27,353500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2407,halifax-osm-parking-lot-462136191,parking_lot,44.6635035571429,-63.6148686,9017,surface parking,medium,73,185,88,likely_active,15,170,2254250,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2408,halifax-osm-parking-lot-462421961,parking_lot,44.6498943142857,-63.5824411285714,1200,surface parking,medium,73,125,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2409,halifax-osm-parking-lot-462421962,parking_lot,44.64957535,-63.58226405,1200,surface parking,medium,73,150,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2410,halifax-osm-parking-lot-463756491,parking_lot,44.6644368,-63.56713864,1200,surface parking,medium,73,95,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2411,halifax-osm-parking-lot-463756493,parking_lot,44.6644977,-63.5659607777778,3896,surface parking,medium,73,32,88,likely_active,16,74,974000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2412,halifax-osm-parking-lot-463764652,parking_lot,44.6663038375,-63.56668435,1200,surface parking,medium,73,59,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2413,halifax-osm-parking-lot-463765150,parking_lot,44.66557364,-63.5689953,2711,surface parking,medium,73,56,88,likely_active,16,51,677750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2414,halifax-osm-parking-lot-463777986,parking_lot,44.6668040555556,-63.5661115111111,1200,surface parking,medium,73,128,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2415,halifax-osm-parking-lot-463779683,parking_lot,44.6673836588235,-63.5625029882353,9184,surface parking,medium,73,55,88,likely_active,19,174,2296000,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2416,halifax-osm-parking-lot-463779687,parking_lot,44.6551529297872,-63.5483203234043,5823,surface parking,medium,73,81,88,likely_active,17,110,1455750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2417,halifax-osm-parking-lot-463779688,parking_lot,44.6536308,-63.5469645571429,1284,surface parking,medium,73,115,88,likely_active,16,24,321000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2419,halifax-osm-parking-lot-464015233,parking_lot,44.7000560866667,-63.6072376066667,2636,surface parking,medium,73,66,88,likely_active,16,50,659000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2420,halifax-osm-parking-lot-464251132,parking_lot,44.7024368,-63.6101445714286,2044,surface parking,medium,73,138,88,likely_active,16,39,511000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2421,halifax-osm-parking-lot-464648006,parking_lot,44.6720179454545,-63.5412179545455,2925,surface parking,medium,73,237,88,likely_active,12,55,731250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2422,halifax-osm-parking-lot-465644009,parking_lot,44.6887614454545,-63.5819278,2340,surface parking,medium,73,162,88,likely_active,12,44,585000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2423,halifax-osm-parking-lot-466777880,parking_lot,44.6766139,-63.5823918,1864,surface parking,medium,73,146,88,likely_active,16,35,466000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2424,halifax-osm-parking-lot-466806748,parking_lot,44.6455135,-63.5983781111111,1200,surface parking,medium,73,53,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2425,halifax-osm-parking-lot-467457513,parking_lot,44.6746571428571,-63.5623451857143,1250,surface parking,medium,73,84,88,likely_active,16,24,312500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2426,halifax-osm-parking-lot-467678046,parking_lot,44.7024525714286,-63.5759358571429,3210,surface parking,medium,73,113,88,likely_active,16,61,802500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2427,halifax-osm-parking-lot-468012125,parking_lot,44.666184275,-63.54375516875,3253,surface parking,medium,73,94,88,likely_active,16,61,813250,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2428,halifax-osm-parking-lot-468435978,parking_lot,44.65643156,-63.6271202133333,3431,surface parking,medium,73,42,88,likely_active,16,65,857750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2429,halifax-osm-parking-lot-468950168,parking_lot,44.68362683,-63.59729167,2364,surface parking,medium,73,52,88,likely_active,16,45,591000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2430,halifax-osm-parking-lot-469846242,parking_lot,44.6696080682927,-63.5390128780488,5980,surface parking,medium,73,79,88,likely_active,17,113,1495000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2431,halifax-osm-parking-lot-470408875,parking_lot,44.67062278,-63.57201352,1200,surface parking,medium,73,29,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2432,halifax-osm-parking-lot-470899090,parking_lot,44.657438875,-63.6720633375,10956,surface parking,medium,73,211,88,likely_active,16,207,2739000,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2433,halifax-osm-parking-lot-473079028,parking_lot,44.732157,-63.54445672,1200,surface parking,medium,73,374,88,likely_active,8,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2434,halifax-osm-parking-lot-473079029,parking_lot,44.7323932625,-63.5449720125,2030,surface parking,medium,73,380,88,likely_active,8,38,507500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2435,halifax-osm-parking-lot-473629620,parking_lot,44.6655070181818,-63.5139634636364,1200,surface parking,medium,73,115,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2436,halifax-osm-parking-lot-475081831,parking_lot,44.6380387041667,-63.6039555375,2450,surface parking,medium,73,523,88,likely_active,4,46,612500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2437,halifax-osm-parking-lot-475081836,parking_lot,44.6375758090909,-63.6014025909091,4430,surface parking,medium,73,352,88,likely_active,9,84,1107500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2438,halifax-osm-parking-lot-475108474,parking_lot,44.653881275,-63.677092775,10172,surface parking,medium,73,109,88,likely_active,19,192,2543000,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2439,halifax-osm-parking-lot-475108482,parking_lot,44.656462925,-63.6771276625,12444,surface parking,medium,73,62,88,likely_active,21,235,3111000,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2440,halifax-osm-parking-lot-475557967,parking_lot,44.67846034,-63.64995848,1200,surface parking,medium,73,75,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2441,halifax-osm-parking-lot-476114093,parking_lot,44.6256953923077,-63.6233955153846,6446,surface parking,medium,73,95,88,likely_active,17,122,1611500,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2442,halifax-osm-parking-lot-476120026,parking_lot,44.6099774333333,-63.61877905,2712,surface parking,medium,73,129,88,likely_active,16,51,678000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2443,halifax-osm-parking-lot-478532740,parking_lot,44.7576970285714,-63.6608949142857,5455,surface parking,medium,73,57,88,likely_active,17,103,1363750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2444,halifax-osm-parking-lot-479977353,parking_lot,44.6962837391304,-63.5656812956522,15383,surface parking,medium,73,90,88,likely_active,22,291,3845750,mid-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2445,halifax-osm-parking-lot-480225592,parking_lot,44.6947285923077,-63.5469120153846,1200,surface parking,medium,73,74,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2446,halifax-osm-parking-lot-480961175,parking_lot,44.6943435571429,-63.5478740285714,2951,surface parking,medium,73,68,88,likely_active,16,56,737750,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2447,halifax-osm-parking-lot-482012528,parking_lot,44.7261799,-63.54327868,1200,surface parking,medium,73,72,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2448,halifax-osm-parking-lot-482299231,parking_lot,44.65020866,-63.57932552,1200,surface parking,medium,73,110,88,likely_active,16,23,300000,low-rise
NS,Nova Scotia,Halifax,Halifax Parking Lot 2450,halifax-osm-parking-lot-482337598,parking_lot,44.6882367333333,-63.6078336333333,1200,surface parking,medium,73,62,88,likely_active,16,23,300000,low-rise
